SensorID,NodeID,Latitude,Longitude,TransformedX,TransformedY,Distance
80000,492500452,41.085186,-111.237642,-1.4371864560835585E7,4022545.6893655234,190538.79673845568
1979,492500452,41.10764,-112.007561,-1.4453108052767519E7,4019804.5641888436,127472.3347223431
2826,492500452,40.91896,-111.90075,-1.4440880749416057E7,4003790.1874860334,133326.09805191527
89286,492500452,40.385808,-111.819333,-1.4429540985656854E7,3956923.6621158794,149085.66931554777
1987,492500452,41.076681,-111.978918,-1.4449930432881178E7,4017248.6077893707,129082.55021082694
1986,492500452,41.085678,-111.987908,-1.4450924065333303E7,4017987.4363118326,128547.71414366973
1501,492500452,40.809435,-111.924565,-1.4442824154204702E7,3993944.500665236,131149.94328762393
1983,492500452,41.092572,-111.993559,-1.4451555030007683E7,4018561.1029063417,128246.1267185848
1982,492500452,41.10012,-112.001191,-1.4452398103221709E7,4019180.2273737527,127804.43491787792
1508,492500452,40.780359,-111.910918,-1.444123593176555E7,3991450.7545343353,132439.554549417
2838,492500452,40.955527,-111.892441,-1.4440193940863416E7,4007075.9498144737,134326.02613735123
1989,1897559077,37.073125,-113.584988,-1.45976686289831E7,3643363.0849089297,146617.20543528558
1505,492500452,40.790515,-111.915944,-1.4441817999877367E7,3992320.3361562067,131958.48897518302
9004,1897559077,37.188708,-112.999879,-1.4536742765435215E7,3657786.4756801487,133599.43189633166
9002,1897559077,37.177034,-113.009044,-1.453764301034325E7,3656640.1265858035,134730.70833517294
9008,1897559077,37.195751,-112.992749,-1.4536031210812066E7,3658487.894224326,132947.43559129757
9006,1897559077,37.193921,-112.993166,-1.4536065045181515E7,3658314.530431216,133140.3076995937
13103181,492500452,40.159384,-111.647119,-1.4410221163287466E7,3937749.234858319,172503.99430096927
29647,492500452,40.74112,-112.187995,-1.4470225134253813E7,3986265.721140214,109519.65901295978
9000,1897559077,37.166666,-113.013544,-1.4538059570716513E7,3655644.3970735124,135796.84464924218
13103185,492500452,40.183984,-111.646858,-1.4410321836976776E7,3939952.191938984,171322.3697119282
13103188,492500452,40.203539,-111.656702,-1.4411460637557281E7,3941641.1416650265,169635.14733050432
1514,492500452,40.753507,-111.911502,-1.4441158539151499E7,3989065.68812833,132591.17690436664
1513,492500452,40.760018,-111.91519,-1.4441580793531844E7,3989620.564302184,132226.5663088418
1996,1897559077,37.10636,-113.559604,-1.4595181310147244E7,3646626.7342751445,142583.35290011365
1512,492500452,40.762655,-111.915463,-1.4441623200957103E7,3989852.7791137723,132182.51183407797
29642,492500452,40.720554,-112.2302,-1.4474565036556708E7,3984180.802336914,106252.921171725
1991,1897559077,37.07712,-113.585174,-1.459771024876456E7,3643735.352814445,146183.33744514966
1518,492500452,40.738317,-111.905088,-1.444040415969139E7,3987757.492248034,133272.4839267127
1515,492500452,40.744039,-111.904779,-1.4440401217738891E7,3988267.0681161187,133242.16900391123
13103193,492500452,40.230084,-111.681584,-1.4414219910854181E7,3943862.326490917,166479.61459270222
9010,1897559077,37.198184,-112.991336,-1.4535895887557276E7,3658723.6879302803,132705.50748014223
1524,492500452,40.715337,-111.904645,-1.4440238529367588E7,3985720.9013515417,133565.79244940306
47060,492500452,41.104721,-112.093458,-1.4462144115057677E7,4019018.4887045017,120399.5996923654
1522,492500452,40.725852,-111.905205,-1.4440351966003446E7,3986650.680214406,133395.6336738359
47058,492500452,41.09723,-112.085453,-1.4461262009314893E7,4018406.769967838,120854.66735979753
47059,492500452,41.102195,-112.090611,-1.4461831104015607E7,4018813.1320793782,120564.18557063764
1530,492500452,40.696452,-111.902356,-1.4439899578505678E7,3984058.526100942,134003.90800191413
47056,492500452,41.092932,-112.08228,-1.446090551387029E7,4018047.0187063497,121003.4677740691
47054,492500452,41.085564,-112.078109,-1.446042803297807E7,4017422.4366611554,121160.26556670787
47053,492500452,41.083047,-112.076072,-1.446020041810368E7,4017212.8218353842,121265.36746383463
2868,492500452,40.926251,-111.899236,-1.444075885535187E7,4004444.5943315215,133503.99305170018
47051,492500452,41.077465,-112.071203,-1.4459658593432406E7,4016750.0867411485,121530.1291167956
47049,492500452,41.070655,-112.068189,-1.4459305899024453E7,4016167.4878410157,121618.54734495062
47047,492500452,41.066539,-112.059646,-1.4458384501573307E7,4015856.6912537133,122226.40262674971
1544,492500452,40.648992,-111.902639,-1.443968351851564E7,3979841.594197078,134741.98799189567
47045,492500452,41.061571,-112.044244,-1.4456735980485603E7,4015512.8471877235,123382.63332510568
47046,492500452,41.064201,-112.052979,-1.4457669945901671E7,4015691.3024862655,122722.09055990796
47043,492500452,41.057067,-112.036668,-1.4455914478403203E7,4015161.7819371577,123909.61597576812
47041,492500452,41.054382,-112.027922,-1.4454979072472276E7,4014978.5057535195,124573.6869986431
47040,492500452,41.053107,-112.022886,-1.44544418577909E7,4014896.901700889,124962.32574331693
17620,492500452,40.887693,-111.896295,-1.4440249937540019E7,4001050.273979735,133537.5337003464
99914,492500452,41.164773,-112.021933,-1.4454916615375761E7,4024754.715742729,127915.24027575107
14590,492500452,40.86365,-111.899992,-1.4440515293305026E7,3998898.7249463173,133163.39279007923
99915,492500452,41.164753,-112.02183,-1.4454905658941638E7,4024753.5863637025,127922.90878556506
99912,492500452,40.385298,-111.832049,-1.4430877899869682E7,3956800.0757773533,148094.88631305113
47038,492500452,41.049809,-112.014944,-1.4453588010366134E7,4014654.5279292106,125550.08948442437
99910,492500452,40.391635,-111.835243,-1.4431247326149391E7,3957345.698074562,147597.48695653834
47037,492500452,41.048064,-112.011087,-1.4453172604225582E7,4014524.1554891486,125833.37787981684
29602,492500452,40.749021,-112.178872,-1.4469304928317841E7,3987022.862214572,110196.69973981378
2403,492500452,40.648961,-111.901969,-1.4439612770190697E7,3979842.9573522313,134798.31203530257
1555,492500452,40.616411,-111.906171,-1.4439886732610086E7,3976924.433523809,135088.8471124793
2886,492500452,40.886758,-111.937139,-1.4444548583002629E7,4000716.450022978,130102.50025736877
47035,492500452,41.043819,-112.003448,-1.4452345803095328E7,4014196.257275733,126380.64349251468
47032,492500452,41.035027,-111.993981,-1.4451302946025008E7,4013477.9656147766,126997.0546787285
47033,492500452,41.038242,-111.997439,-1.4451683887550276E7,4013740.661915574,126770.83849427752
2409,492500452,40.671874,-111.901008,-1.4439630250289543E7,3981884.2758110003,134485.48981504704
99909,492500452,40.998564,-111.920689,-1.4443392289113123E7,4010707.0431076065,132487.201547026
47030,492500452,41.030555,-111.987237,-1.4450569281469392E7,4013124.4304099632,127473.97814715565
99907,492500452,41.006239,-111.932019,-1.4444625678244986E7,4011315.6446675565,131656.3749658313
99908,492500452,40.998523,-111.920742,-1.4443397662223322E7,4010703.0938758818,132482.2113495531
9058,1897559077,37.177055,-113.009079,-1.4537646808215583E7,3656641.870319591,134727.8645989747
99905,492500452,41.019646,-111.942322,-1.444578040487049E7,4012436.9074749066,131010.34152716125
99906,492500452,41.006153,-111.932191,-1.444464335818056E7,4011306.9877960035,131640.78693613867
9056,1897559077,37.188744,-112.999888,-1.4536743909958025E7,3657789.7799600447,133595.34935239237
99903,492500452,41.033106,-111.947538,-1.4446399388070755E7,4013593.8802528945,130806.45368092727
47029,492500452,41.028938,-111.983547,-1.4450172133534174E7,4013004.2873581816,127750.738329285
99904,492500452,41.019611,-111.942528,-1.4445801930379221E7,4012432.5487991786,130992.67804759677
99901,492500452,40.988853,-111.904545,-1.4441641164580481E7,4009947.9857788794,133699.60420894925
47027,492500452,41.024196,-111.976893,-1.4449446561046721E7,4012626.3062800546,128219.36427006585
99902,492500452,40.988955,-111.904468,-1.4441633577183342E7,4009957.4747857493,133707.35850773886
47025,492500452,41.017937,-111.970802,-1.4448772489773313E7,4012110.8048322303,128619.11181352127
9050,1897559077,37.198215,-112.991408,-1.4535903633349966E7,3658726.135443545,132700.91044128189
63974,492500452,39.964861,-111.786349,-1.4423871029229E7,3919459.5753040304,173278.6174510749
1571,492500452,40.556436,-111.898073,-1.4438722472856598E7,3971640.5299797216,137176.94770253103
63975,492500452,39.965041,-111.786565,-1.4423894721939847E7,3919474.4061711524,173252.1032036891
9054,1897559077,37.19393,-112.993213,-1.4536070039807264E7,3658315.0795997,133138.54302016788
9052,1897559077,37.195754,-112.992786,-1.4536035120337812E7,3658487.9452964677,132946.4899154439
25250,492500452,40.504492,-111.89671,-1.4438309206441836E7,3967025.5499783764,138762.6651827324
26100,492500452,40.617108,-111.904929,-1.4439759497642491E7,3976994.0231291167,135177.08852485626
19819,1897559077,37.129508,-113.346277,-1.4572863968053853E7,3650113.302820875,138004.4502273658
25252,492500452,40.502666,-111.905104,-1.4439184023843294E7,3966811.3768829457,138136.54013232098
25255,492500452,40.498803,-111.90957,-1.4439634447232539E7,3966439.945917872,137893.77529838035
1562,492500452,40.585695,-111.900616,-1.4439142193649981E7,3974227.5531209107,136237.00866526744
47023,492500452,41.012855,-111.965858,-1.4448225344607433E7,4011692.1929155043,128946.96876014721
47021,492500452,41.008413,-111.959334,-1.4447515017761862E7,4011339.8126734197,129419.04251839311
75944,492500452,40.433573,-111.738427,-1.442126607712041E7,3961679.5013592434,153855.72351934086
75945,492500452,40.433539,-111.738416,-1.442126474173588E7,3961676.5382288443,153857.74790529397
65000,1897559077,38.960251,-111.927734,-1.4433463326884754E7,3827753.4280075803,134579.67339084973
65001,1897559077,38.960218,-111.92776,-1.4433465889075698E7,3827750.262738611,134575.937845997
1583,492500452,40.501517,-111.891481,-1.4437742884254985E7,3966792.776878004,139278.76724820174
9060,1897559077,37.166686,-113.013634,-1.4538069150024949E7,3655645.707411455,135793.28470176584
1573,492500452,40.541248,-111.894539,-1.4438271334554689E7,3970310.7887827167,137874.13198748385
2428,492500452,40.738922,-111.9037,-1.4440261053874373E7,3987819.702395649,133382.86040736808
1592,1897559077,37.02434,-113.601061,-1.4599090298584167E7,3638701.553872645,152210.97636463383
23103194,492500452,40.236395,-111.687731,-1.4414900292348048E7,3944388.8449955424,165714.5384820012
1588,492500452,40.479526,-111.903263,-1.4438869865378002E7,3964761.859262547,139020.71852263715
2434,492500452,40.762657,-111.913196,-1.444138436247753E7,3989866.889957135,132372.94432425956
1103,492500452,40.834094,-111.939027,-1.4444475377023494E7,3996040.7614102485,129874.95555632326
2433,492500452,40.757948,-111.913149,-1.4441355045176594E7,3989449.5003132615,132415.02451016425
2432,492500452,40.753583,-111.910696,-1.4441074013352465E7,3989077.3835725626,132658.19722772267
89448,1897559077,38.466511,-112.234591,-1.4463133545067152E7,3780740.442187927,91769.14442297105
1109,492500452,40.808398,-111.949438,-1.4445439427632354E7,3993699.686388165,129061.3782574441
2451,492500452,41.177856,-112.011567,-1.4453891628930662E7,4025971.6517249974,129157.52817350435
2448,492500452,40.817519,-111.917793,-1.444215244739524E7,3994702.580754799,131694.19722062844
1117,492500452,40.779378,-111.94936,-1.4445281090361949E7,3991127.4665010846,129214.2010075933
2446,492500452,40.809432,-111.923842,-1.444274796288589E7,3993948.6788729928,131210.77185534025
6801,492500452,40.410316,-111.830371,-1.4430831210636199E7,3959041.5909092147,147285.46631309742
6800,492500452,40.410316,-111.830286,-1.4430822256237E7,3959042.1129506906,147292.25842747514
2461,492500452,40.924139,-111.891396,-1.4439921893280366E7,4004305.9159885286,134146.08441695894
77000,492500452,40.277925,-111.729825,-1.4419550684911653E7,3947842.18466176,160581.60517358754
1129,492500452,40.737013,-111.949631,-1.4445090371379307E7,3987367.9963643183,129549.03979171538
77001,492500452,40.277972,-111.729699,-1.4419537656564206E7,3947847.1570907687,160589.35238049578
2458,492500452,40.891807,-111.896036,-1.4440243890584439E7,4001416.051614094,133575.47492332399
2457,492500452,40.859183,-111.903769,-1.4440890172520332E7,3998479.906653885,132839.87347656547
1124,492500452,40.757989,-111.95075,-1.4445316852309892E7,3989222.0041633584,129256.68332277959
703,492500452,40.407427,-111.858695,-1.4433800004297318E7,3958610.006218735,145132.23270824534
704,492500452,40.398666,-111.84554,-1.443236862778448E7,3957909.53172955,146510.50306629424
89467,1897559077,38.156519,-112.282042,-1.4466462111572083E7,3751956.018409004,90345.60138568157
706,492500452,40.402293,-111.851233,-1.4432987219532387E7,3958198.020624328,145919.97561592679
708,492500452,40.412201,-111.865889,-1.4434582685204454E7,3958991.501058791,144380.08240244808
90000,1897559077,37.161441,-113.430174,-1.4581867023068951E7,3652574.878383055,134974.39233207982
709,492500452,40.418883,-111.875773,-1.4435658668398215E7,3959526.5484202486,143343.24412783343
89493,1897559077,37.750919,-112.376979,-1.4474262001918573E7,3713906.3673401717,104837.16355647067
90001,1897559077,37.161339,-113.430144,-1.4581863304892637E7,3652565.541291264,134985.42500322557
3103401,1897559077,38.594875,-112.568369,-1.4498959644954942E7,3790445.5386740146,66871.48936818725
3103400,1897559077,38.595299,-112.56877,-1.4499004135115804E7,3790481.8806768293,66856.64607780214
15188,492500452,40.56539,-111.976938,-1.4447077481371643E7,3971952.360836651,130468.84016042206
15187,492500452,40.557839,-111.977406,-1.444708757932178E7,3971277.711443968,130633.95594181266
15182,492500452,40.547577,-111.982997,-1.4447623305238342E7,3970330.2566934335,130461.72879509552
15181,492500452,40.541328,-111.98458,-1.4447757619057886E7,3969764.4395206315,130511.04150764583
1139,492500452,40.693769,-111.952525,-1.4445171306298256E7,3983511.9433061406,129847.19736632754
3316,492500452,40.723594,-111.951183,-1.4445184403082578E7,3986167.6772158258,129567.72960562397
2467,492500452,40.918681,-111.890775,-1.4439828294336714E7,4003826.8039054084,134160.8976700696
2466,492500452,40.901686,-111.892056,-1.443987554459047E7,4002314.942074833,133954.87171397288
710,492500452,40.42318,-111.881145,-1.4436246929986706E7,3959876.634214263,142755.8268011767
1134,492500452,40.72153,-111.952992,-1.4445364305826448E7,3985973.378709318,129440.56803602396
711,492500452,40.376959,-111.824544,-1.4430043919077529E7,3956102.275198339,149014.60289732274
712,492500452,40.376786,-111.824548,-1.4430043440709393E7,3956086.816931996,149021.05129607551
713,492500452,40.376085,-111.836044,-1.4431250836110093E7,3955953.675127302,148137.4395105439
714,492500452,40.375979,-111.835923,-1.4431237538075924E7,3955944.961686547,148151.2024890031
717,492500452,40.438851,-111.898068,-1.443811118392354E7,3961169.5605237857,140833.11464598824
719,492500452,40.462909,-111.913596,-1.4439872072891561E7,3963218.020534392,138743.15046848753
3330,492500452,40.724469,-111.913746,-1.4441244665567715E7,3986475.4534020727,132695.3042854123
1152,492500452,40.644424,-111.935276,-1.4443098298916094E7,3979235.132455125,132111.82811679156
2482,492500452,41.172961,-112.00783,-1.4453472659859175E7,4025563.20935973,129303.0878772145
1151,492500452,40.644439,-111.93955,-1.4443548661649035E7,3979210.193055703,131756.21757031616
2481,492500452,40.812558,-111.923805,-1.4442760227979554E7,3994225.9625958493,131203.31762020534
800000,492500452,41.698224,-111.835004,-1.4437949483996805E7,4072734.9073820324,167776.63885576485
800001,492500452,41.69823,-111.834863,-1.443793465398826E7,4072736.2983312043,167786.6880227629
720,492500452,40.470635,-111.908826,-1.443940971687935E7,3963935.6572443866,138865.823914069
721,492500452,40.470786,-111.909192,-1.4439449058939252E7,3963946.860118841,138831.24143517946
722,492500452,40.46299,-111.913997,-1.4439914738299172E7,3963222.77302759,138708.10004112805
1144,492500452,40.662994,-111.953034,-1.444506545172198E7,3980775.748537426,130296.44049064364
724,492500452,40.438687,-111.898346,-1.4438139617720619E7,3961153.2350784545,140816.72677379698
727,492500452,40.398406,-111.845808,-1.4432395508357672E7,3957884.6979650925,146499.02879541132
89004,1897559077,37.087867,-112.541009,-1.4487909322491093E7,3651202.4932465446,156655.85229030345
728,492500452,40.402131,-111.851375,-1.443300133621278E7,3958182.701503193,145914.77973520715
2495,492500452,40.835008,-111.915776,-1.4442030337305041E7,3996264.6626923326,131829.89666196177
2011,492500452,40.677917,-111.800309,-1.4429052316570735E7,3983039.5821486427,142802.18916633178
1162,492500452,40.631173,-111.886038,-1.4437842175147435E7,3978360.219828355,136458.9265716053
3338,492500452,40.725255,-111.949927,-1.4445060675536383E7,3986322.8060601936,129653.64688287795
2006,492500452,40.689897,-111.797515,-1.4428819958311995E7,3984120.5744398017,142865.04262444496
3336,492500452,40.724458,-111.941264,-1.4444143836637514E7,3986305.331897373,130388.9314816472
731,492500452,40.422963,-111.881468,-1.4436279828546658E7,3959855.3040968995,142737.9982894698
2004,492500452,40.701975,-111.795522,-1.442867248431062E7,3985205.155060597,142872.26043468926
732,492500452,40.411923,-111.866175,-1.4434611368605075E7,3958964.956203422,144367.64116937955
733,492500452,40.418657,-111.876099,-1.4435691836123854E7,3959504.396297811,143325.57432687006
734,492500452,40.407137,-111.85903,-1.4433833787164604E7,3958582.088616863,145116.4156233087
737,492500452,41.052955,-111.960706,-1.4447889184985897E7,4015265.906589314,130087.52005488671
5999,492500452,40.522226,-111.891292,-1.4437830512020493E7,3968637.6906076223,138676.22125535595
738,492500452,41.05294,-111.961064,-1.4447926830079826E7,4015262.380727289,130057.67930993928
739,492500452,41.058676,-111.961619,-1.444801486669072E7,4015765.451371402,130126.05455002181
15175,492500452,40.518389,-111.984347,-1.4447613904960899E7,3967724.1370053706,131215.27128936508
15176,492500452,40.526011,-111.983935,-1.4447610101454299E7,3968405.161070914,131015.99443699222
1173,492500452,40.633627,-111.830667,-1.4432021324062759E7,3978918.4734682967,141014.2253182803
740,492500452,41.058552,-111.96191,-1.4448044890445555E7,4015752.71340615,130099.55842484998
2017,492500452,40.639662,-111.808676,-1.4429735737425363E7,3979589.831480613,142732.805225905
742,492500452,41.063397,-111.966804,-1.4448585535445059E7,4016150.3946361975,129795.14970174935
1168,492500452,40.629824,-111.860274,-1.4435120840323374E7,3978398.6267230287,138625.70234934517
743,492500452,41.063223,-111.967047,-1.4448610243881315E7,4016133.538109079,129771.53366935284
746,1897559077,37.153833,-113.479588,-1.458702422148963E7,3651557.804404466,136305.35495404302
747,492500452,40.207386,-111.658838,-1.4411705675168091E7,3941972.1203280953,169289.71351379107
748,1897559077,37.132996,-113.518648,-1.4591019067701688E7,3649369.3620373807,139078.83166268485
749,1897559077,37.114827,-113.553885,-1.4594626298490396E7,3647453.3171240506,141569.55574032123
2033,492500452,40.631197,-111.881525,-1.4437366836487073E7,3978390.0830926197,136833.35886306237
1186,492500452,40.686474,-111.797319,-1.442878159267426E7,3983817.832237896,142928.95838592542
750,1897559077,37.106264,-113.559227,-1.45951411153263E7,3646620.106399141,142588.17432063128
751,492500452,40.918663,-111.891258,-1.4439879092701986E7,4003822.242904304,134120.26760304347
2028,492500452,40.630363,-111.860279,-1.4435124160425806E7,3978446.4985674084,138614.82608668256
753,492500452,40.967346,-111.891441,-1.4440149532097124E7,4008127.211726881,134533.66164605937
754,492500452,40.967309,-111.891116,-1.444011509708571E7,4008125.937557844,134560.41047967575
1178,492500452,40.639782,-111.807801,-1.4429644173697073E7,3979605.8682394414,142803.48668659898
755,492500452,40.949682,-111.891384,-1.4440052418500567E7,4006565.5213980405,134357.82197677888
2024,492500452,40.634141,-111.830893,-1.4432047797189046E7,3978962.7634904515,140985.771463612
756,492500452,40.957174,-111.890995,-1.444005007635018E7,4007230.486625875,134463.4777369715
757,492500452,40.934888,-111.891131,-1.4439949437351225E7,4005258.507563069,134249.68344763044
758,492500452,40.949673,-111.891074,-1.4440019708583329E7,4006566.630544861,134383.67681770187
759,492500452,40.980656,-111.897334,-1.444083909567838E7,4009267.729268025,134196.85335945696
4207,492500452,40.762868,-111.954238,-1.4445709596066387E7,3989633.316147405,128923.50193866229
1190,492500452,40.701975,-111.794973,-1.442861464331291E7,3985208.5263240915,142918.2376722436
6401,1897559077,37.103516,-113.592315,-1.4598607236223496E7,3646157.7917133,143416.7029026989
6400,1897559077,37.103564,-113.59221,-1.4598596453738159E7,3646162.9290730716,143409.69933448327
2045,492500452,40.645134,-111.935233,-1.4443097449398318E7,3979298.4825065155,132101.98398615496
1196,492500452,40.769089,-112.004341,-1.4451020596869469E7,3989876.9677218753,124665.78979020966
1193,492500452,40.713442,-111.808161,-1.4430063426003274E7,3986145.451410905,141673.02728154624
760,492500452,40.980701,-111.897018,-1.4440806031660385E7,4009273.649413471,134223.76663839916
763,492500452,40.882047,-111.896831,-1.4440277257577932E7,4000547.1387429843,133472.82268781675
765,492500452,40.882045,-111.896537,-1.4440246270369783E7,4000548.7685048524,133497.5234395074
766,492500452,40.86775,-111.8979,-1.4440316052260166E7,3999274.6613806537,133346.3189689622
1188,492500452,40.692567,-111.796415,-1.4428717883980354E7,3984364.4014300825,142920.72623775658
767,492500452,40.972538,-111.893728,-1.4440417281050157E7,4008572.2087822547,134401.1837256987
768,492500452,41.071138,-111.974307,-1.444941601220588E7,4016787.6583795855,129340.79751147151
85001,492500452,40.563809,-111.428279,-1.4389266936393356E7,3975178.4375069467,175824.67061908043
769,492500452,41.071267,-111.974085,-1.4449393284578875E7,4016800.4114695033,129361.83108364613
85000,492500452,40.563753,-111.428588,-1.43892992007986E7,3975171.5632721605,175800.16096142158
2053,492500452,40.665902,-111.951169,-1.444488403710145E7,3981045.5220101527,130401.62839629936
770,492500452,41.041084,-111.952343,-1.4446946804438982E7,4014268.989125676,130552.61195656318
771,492500452,41.041264,-111.952082,-1.4446920230676128E7,4014286.4912849125,130577.51463136321
772,492500452,41.033116,-111.947839,-1.444643115570729E7,4013592.9129128903,130781.70589191781
773,492500452,40.972475,-111.894044,-1.444045025212773E7,4008564.6967788995,134374.07099081934
774,492500452,40.957173,-111.891349,-1.444008737089121E7,4007228.222651831,134433.86622593668
775,492500452,40.995976,-111.905127,-1.4441739212274127E7,4010573.9743262706,133746.78311525687
776,492500452,40.995917,-111.905328,-1.4441760087034684E7,4010567.524489662,133729.229985565
85033,492500452,40.458055,-111.377676,-1.4383388654011006E7,3966072.5875724056,182512.87789263632
85032,492500452,40.458025,-111.377726,-1.4383393766126914E7,3966069.6083595147,182509.58279482616
3390,492500452,40.595104,-111.902476,-1.4439386954757374E7,3975052.8295015604,135863.91130758918
8600,492500452,40.362188,-111.931611,-1.4441245946559524E7,3954126.591287345,141177.05169922527
8601,492500452,40.362085,-111.931611,-1.4441245410335284E7,3954117.400434017,141181.42174011198
3397,492500452,40.624967,-111.902021,-1.4439493876342705E7,3977710.441871646,135255.77590224493
2065,492500452,40.721392,-111.952155,-1.4445275407069251E7,3985966.2769337646,129512.34656708255
3393,492500452,40.608136,-111.90496,-1.4439716239370896E7,3976196.2543400247,135366.81040481388
2062,492500452,40.697745,-111.950527,-1.4444981402899882E7,3983877.2341796244,129957.18752671528
3392,492500452,40.601297,-111.903667,-1.4439544550241467E7,3975596.1654978567,135625.05183380976
3391,492500452,40.591056,-111.900855,-1.4439195181616856E7,3974702.832300698,136091.31076485795
300,492500452,40.72569,-112.031537,-1.4453661144974163E7,3985859.5450173165,122810.24553064026
302,492500452,40.72569,-112.021519,-1.4452605675548011E7,3985921.167314445,123649.49416550319
2058,492500452,40.69451,-111.951821,-1.4445100974501347E7,3983582.0623497735,129895.29368785763
3388,492500452,40.58563,-111.899335,-1.4439006900125362E7,3974229.6444734465,136344.23530202897
3103451,1897559077,38.772106,-112.098924,-1.4450485566517321E7,3809542.5491327234,112063.03299249636
305,492500452,40.725728,-111.99945,-1.4450280741226621E7,3986060.2736181733,125498.0501240581
3103450,1897559077,38.772111,-112.099297,-1.4450524863467738E7,3809540.71177216,112033.52525656208
306,492500452,40.725721,-111.989959,-1.4449280758034183E7,3986118.019502953,126293.40283000603
7747,492500452,39.890523,-111.548565,-1.439843697326214E7,3914241.6961819483,194717.1832469172
7746,492500452,39.890532,-111.548523,-1.4398432596588075E7,3914242.762285727,194719.62931123772
308,492500452,40.725727,-111.983087,-1.444855677302203E7,3986160.8103973307,126869.18098122039
5100,492500452,40.646047,-112.045166,-1.4454684106014833E7,3978703.58761308,122952.07357770298
5101,492500452,40.464004,-111.950103,-1.4443723690570215E7,3963091.196649042,135769.5343367998
5102,492500452,40.613523,-112.03835,-1.4453797238124812E7,3975855.010364404,124217.64149254361
5103,492500452,40.513236,-112.004124,-1.4449670623650001E7,3967143.7726419815,129772.13336563492
99698,492500452,40.207482,-111.658628,-1.4411684053999772E7,3941981.994457412,169301.36987082293
25822,492500452,40.583335,-111.656331,-1.4413393899552355E7,3975517.51049394,156496.7599250606
2074,492500452,40.757879,-111.949821,-1.4445218404722748E7,3989217.95836594,129335.63079127629
790,1897559077,37.021407,-113.608955,-1.459990461982236E7,3638378.1586061064,152661.45918979598
791,1897559077,37.073137,-113.584434,-1.4597610408034943E7,3643367.6484240363,146607.0081186985
792,1897559077,37.039042,-113.597146,-1.459875960504374E7,3640100.909680565,150540.1782674754
793,1897559077,37.068967,-113.584178,-1.459756045644766E7,3642979.4364981637,147058.9951614395
794,1897559077,37.088576,-113.577835,-1.4597001321802702E7,3644851.6596810673,144812.99166805085
310,492500452,40.726362,-111.97292,-1.444748889282653E7,3986279.679455326,127713.7951075964
795,1897559077,37.117694,-113.547862,-1.459400841045041E7,3647758.566791244,141166.21944567174
796,492500452,40.375323,-111.816153,-1.4429151464105194E7,3956007.8528305395,149743.99212802388
312,492500452,40.726092,-111.963256,-1.44464693198871E7,3986315.1381482147,128526.8480364354
314,492500452,40.725703,-111.955869,-1.4445689029657407E7,3986326.033117301,129150.46163316916
2069,492500452,40.737165,-111.949025,-1.4445027311439374E7,3987385.2087022085,129598.28430506855
799,492500452,40.377706,-111.819969,-1.44295658522816E7,3956197.012338436,149348.33628654707
89416,1897559077,38.94792,-111.858217,-1.4426078381245773E7,3827057.171167889,139249.25448825062
316,492500452,40.724958,-111.950031,-1.4445070094735667E7,3986295.8093770863,129648.37291518036
318,492500452,40.723963,-111.941696,-1.4444186787889658E7,3986258.746774186,130358.47382552452
996100,492500452,40.617176,-111.905255,-1.4439794195477802E7,3976998.0642459937,135148.64276485896
2080,492500452,40.779378,-111.948871,-1.444522956955227E7,3991130.4727775822,129255.30614417727
5110,492500452,40.512219,-112.005076,-1.444976563075594E7,3967047.374554158,129727.28014482498
5111,492500452,40.613743,-112.037837,-1.4453744333917566E7,3975877.722886965,124254.92760591448
5112,492500452,40.463905,-111.950072,-1.444371991011144E7,3963082.5667600646,135775.4746110864
5114,492500452,40.412401,-111.899601,-1.4438135143251682E7,3958802.2068429985,141686.60611412616
2087,492500452,40.808399,-111.948852,-1.4445377691478578E7,3993703.3776730304,129110.66948759975
320,492500452,40.724028,-111.935809,-1.4443566885064792E7,3986300.703982734,130851.10465671813
321,492500452,40.72417,-111.928733,-1.4442822110739464E7,3986356.8016572106,131442.52620619006
322,492500452,40.724246,-111.920345,-1.4441938765431335E7,3986415.1039106827,132144.71458247048
324,492500452,40.724126,-111.913706,-1.4441238675530108E7,3986445.2592471256,132702.57966676555
5104,492500452,40.572451,-112.034399,-1.4453167745480979E7,3972227.092390359,125568.93710140002
5105,492500452,40.53018,-112.008095,-1.4450177015417583E7,3968627.6732810005,128924.9250275231
5106,492500452,40.54347,-112.022572,-1.4451771219577538E7,3969721.4164685737,127350.25807793016
5107,492500452,40.544151,-112.021634,-1.4451675938878376E7,3969787.786780303,127406.76971979333
5108,492500452,40.529464,-112.009008,-1.4450269479652863E7,3968558.3292826265,128872.37973043996
89400,1897559077,39.160004,-111.799816,-1.4421053725828644E7,3846705.9526104005,155591.86222412885
2092,492500452,40.829351,-111.946397,-1.4445227371397894E7,3995575.2155559254,129261.68198509798
5121,492500452,40.676231,-112.030428,-1.445328794231004E7,3981475.522199102,123620.10093532527
7301,492500452,40.121058,-111.654783,-1.4410828680208627E7,3934270.986542429,173868.4236924428
5123,492500452,40.688577,-112.029649,-1.4453269881220734E7,3982576.6684975093,123483.60192322245
7300,492500452,40.121058,-111.654653,-1.4410814986615626E7,3934271.783851971,173878.20043661105
4276,492500452,40.767193,-111.946493,-1.4444915973729845E7,3990064.5217243815,129540.45215000847
